trip_id,pattern_id,pattern_name
13490380,282566,WB1
13490381,282566,WB1
13490382,282566,WB1
13490383,282566,WB1
13490384,282566,WB1
13490385,282566,WB1
13490386,282566,WB1
13490387,282566,WB1
13490388,282566,WB1
13490389,282566,WB1
13490390,282566,WB1
13490391,282566,WB1
13490392,282566,WB1
13490393,282566,WB1
13490394,282566,WB1
13490395,282566,WB1
13490396,282566,WB1
13490397,282566,WB1
13490398,282567,EB2
13490403,282567,EB2
13490417,282567,EB2
13490501,282567,EB2
13490509,282567,EB2
13490571,282567,EB2
13490399,282568,EB1
13490400,282568,EB1
13490401,282568,EB1
13490402,282568,EB1
13490404,282568,EB1
13490405,282568,EB1
13490406,282568,EB1
13490407,282568,EB1
13490408,282568,EB1
13490409,282568,EB1
13490410,282568,EB1
13490411,282568,EB1
13490412,282568,EB1
13490413,282568,EB1
13490414,282568,EB1
13490415,282568,EB1
13490416,282568,EB1
13490418,282568,EB1
13490419,282568,EB1
13490420,282568,EB1
13490421,282568,EB1
13490422,282568,EB1
13490423,282568,EB1
13490424,282568,EB1
13490425,282568,EB1
13490426,282568,EB1
13490427,282568,EB1
13490428,282568,EB1
13490429,282568,EB1
13490430,282568,EB1
13490431,282568,EB1
13490432,282568,EB1
13490433,282568,EB1
13490434,282568,EB1
13490435,282568,EB1
13490436,282568,EB1
13490437,282568,EB1
13490438,282568,EB1
13490439,282568,EB1
13490440,282568,EB1
13490441,282568,EB1
13490442,282568,EB1
13490443,282568,EB1
13490491,282568,EB1
13490492,282568,EB1
13490493,282568,EB1
13490494,282568,EB1
13490495,282568,EB1
13490496,282568,EB1
13490497,282568,EB1
13490498,282568,EB1
13490499,282568,EB1
13490500,282568,EB1
13490502,282568,EB1
13490503,282568,EB1
13490504,282568,EB1
13490505,282568,EB1
13490506,282568,EB1
13490507,282568,EB1
13490508,282568,EB1
13490510,282568,EB1
13490511,282568,EB1
13490512,282568,EB1
13490513,282568,EB1
13490514,282568,EB1
13490515,282568,EB1
13490516,282568,EB1
13490517,282568,EB1
13490518,282568,EB1
13490519,282568,EB1
13490520,282568,EB1
13490521,282568,EB1
13490522,282568,EB1
13490553,282568,EB1
13490554,282568,EB1
13490555,282568,EB1
13490556,282568,EB1
13490557,282568,EB1
13490558,282568,EB1
13490559,282568,EB1
13490560,282568,EB1
13490561,282568,EB1
13490562,282568,EB1
13490563,282568,EB1
13490564,282568,EB1
13490565,282568,EB1
13490566,282568,EB1
13490567,282568,EB1
13490568,282568,EB1
13490569,282568,EB1
13490570,282568,EB1
13490445,282569,WB1
13490446,282569,WB1
13490447,282569,WB1
13490448,282569,WB1
13490449,282569,WB1
13490450,282569,WB1
13490451,282569,WB1
13490452,282569,WB1
13490453,282569,WB1
13490454,282569,WB1
13490455,282569,WB1
13490456,282569,WB1
13490457,282569,WB1
13490458,282569,WB1
13490459,282569,WB1
13490460,282569,WB1
13490461,282569,WB1
13490462,282569,WB1
13490463,282569,WB1
13490464,282569,WB1
13490465,282569,WB1
13490466,282569,WB1
13490467,282569,WB1
13490468,282569,WB1
13490469,282569,WB1
13490470,282569,WB1
13490471,282569,WB1
13490472,282569,WB1
13490473,282569,WB1
13490474,282569,WB1
13490475,282569,WB1
13490476,282569,WB1
13490477,282569,WB1
13490478,282569,WB1
13490479,282569,WB1
13490480,282569,WB1
13490481,282569,WB1
13490482,282569,WB1
13490483,282569,WB1
13490484,282569,WB1
13490485,282569,WB1
13490486,282569,WB1
13490487,282569,WB1
13490488,282569,WB1
13490489,282569,WB1
13490490,282569,WB1
13490523,282569,WB1
13490524,282569,WB1
13490525,282569,WB1
13490526,282569,WB1
13490527,282569,WB1
13490528,282569,WB1
13490529,282569,WB1
13490530,282569,WB1
13490531,282569,WB1
13490532,282569,WB1
13490533,282569,WB1
13490534,282569,WB1
13490535,282569,WB1
13490536,282569,WB1
13490537,282569,WB1
13490538,282569,WB1
13490539,282569,WB1
13490540,282569,WB1
13490541,282569,WB1
13490542,282569,WB1
13490543,282569,WB1
13490544,282569,WB1
13490545,282569,WB1
13490546,282569,WB1
13490547,282569,WB1
13490548,282569,WB1
13490549,282569,WB1
13490550,282569,WB1
13490551,282569,WB1
13490552,282569,WB1
13490572,282569,WB1
13490573,282569,WB1
13490574,282569,WB1
13490575,282569,WB1
13490576,282569,WB1
13490577,282569,WB1
13490578,282569,WB1
13490579,282569,WB1
13490580,282569,WB1
13490581,282569,WB1
13490582,282569,WB1
13490583,282569,WB1
13490584,282569,WB1
13490585,282569,WB1
13490586,282569,WB1
13490587,282569,WB1
13490588,282569,WB1
13490589,282569,WB1
13490596,282570,EB2
13490597,282570,EB2
13490598,282570,EB2
13490599,282570,EB2
13490600,282570,EB2
13490602,282570,EB2
13490603,282570,EB2
13490604,282570,EB2
13490605,282570,EB2
13490590,282571,EB1
13490591,282571,EB1
13490592,282571,EB1
13490593,282571,EB1
13490594,282571,EB1
13490595,282571,EB1
13490601,282571,EB1
13490606,282571,EB1
13490607,282571,EB1
13490608,282571,EB1
13490609,282571,EB1
13490610,282571,EB1
13490611,282571,EB1
13490621,282572,WB2
13490622,282572,WB2
13490623,282572,WB2
13490624,282572,WB2
13490633,282572,WB2
13490634,282572,WB2
13490635,282572,WB2
13490614,282573,WB1
13490615,282573,WB1
13490616,282573,WB1
13490617,282573,WB1
13490618,282573,WB1
13490619,282573,WB1
13490620,282573,WB1
13490625,282573,WB1
13490626,282573,WB1
13490627,282573,WB1
13490628,282573,WB1
13490629,282573,WB1
13490630,282573,WB1
13490631,282573,WB1
13490632,282573,WB1
13490636,282574,NB1
13490637,282574,NB1
13490638,282574,NB1
13490639,282574,NB1
13490640,282574,NB1
13490641,282574,NB1
13490642,282574,NB1
13490643,282574,NB1
13490644,282574,NB1
13490645,282574,NB1
13490646,282574,NB1
13490647,282574,NB1
13490648,282574,NB1
13490649,282574,NB1
13490650,282574,NB1
13490651,282574,NB1
13490652,282574,NB1
13490653,282574,NB1
13490654,282574,NB1
13490655,282574,NB1
13490656,282574,NB1
13490657,282574,NB1
13490658,282574,NB1
13490684,282574,NB1
13490685,282574,NB1
13490686,282574,NB1
13490687,282574,NB1
13490688,282574,NB1
13490689,282574,NB1
13490690,282574,NB1
13490691,282574,NB1
13490692,282574,NB1
13490693,282574,NB1
13490694,282574,NB1
13490695,282574,NB1
13490696,282574,NB1
13490697,282574,NB1
13490698,282574,NB1
13490699,282574,NB1
13490700,282574,NB1
13490701,282574,NB1
13490702,282574,NB1
13490703,282574,NB1
13490704,282574,NB1
13490705,282574,NB1
13490706,282574,NB1
13490660,282575,SB1
13490661,282575,SB1
13490662,282575,SB1
13490663,282575,SB1
13490664,282575,SB1
13490665,282575,SB1
13490666,282575,SB1
13490667,282575,SB1
13490668,282575,SB1
13490669,282575,SB1
13490670,282575,SB1
13490671,282575,SB1
13490672,282575,SB1
13490673,282575,SB1
13490674,282575,SB1
13490675,282575,SB1
13490676,282575,SB1
13490677,282575,SB1
13490678,282575,SB1
13490679,282575,SB1
13490680,282575,SB1
13490681,282575,SB1
13490682,282575,SB1
13490708,282575,SB1
13490709,282575,SB1
13490710,282575,SB1
13490711,282575,SB1
13490712,282575,SB1
13490713,282575,SB1
13490714,282575,SB1
13490715,282575,SB1
13490716,282575,SB1
13490717,282575,SB1
13490718,282575,SB1
13490719,282575,SB1
13490720,282575,SB1
13490721,282575,SB1
13490722,282575,SB1
13490723,282575,SB1
13490724,282575,SB1
13490725,282575,SB1
13490726,282575,SB1
13490727,282575,SB1
13490728,282575,SB1
13490729,282575,SB1
13490730,282575,SB1
13526469,282575,SB1
13526470,282575,SB1
13490732,282576,NB1
13490733,282576,NB1
13490734,282576,NB1
13490735,282576,NB1
13490736,282576,NB1
13490737,282576,NB1
13490738,282576,NB1
13490739,282576,NB1
13490740,282576,NB1
13490741,282576,NB1
13490742,282576,NB1
13490743,282576,NB1
13490744,282576,NB1
13490745,282576,NB1
13490746,282576,NB1
13490747,282576,NB1
13490748,282576,NB1
13490749,282576,NB1
13490750,282576,NB1
13490751,282576,NB1
13490752,282576,NB1
13490753,282576,NB1
13490754,282576,NB1
13490755,282576,NB1
13490756,282576,NB1
13490757,282576,NB1
13490758,282576,NB1
13490759,282576,NB1
13490760,282576,NB1
13490761,282576,NB1
13490762,282576,NB1
13490763,282576,NB1
13490764,282576,NB1
13490765,282576,NB1
13490766,282576,NB1
13490767,282576,NB1
13490768,282576,NB1
13490769,282576,NB1
13490770,282576,NB1
13490771,282576,NB1
13490772,282576,NB1
13490773,282576,NB1
13490774,282576,NB1
13490775,282576,NB1
13490776,282576,NB1
13490777,282576,NB1
13490778,282576,NB1
13490779,282576,NB1
13490780,282576,NB1
13490781,282576,NB1
13490782,282576,NB1
13490783,282576,NB1
13490784,282576,NB1
13490785,282576,NB1
13490786,282576,NB1
13490787,282576,NB1
13490788,282576,NB1
13490789,282576,NB1
13490790,282576,NB1
13490791,282576,NB1
13490792,282576,NB1
13490793,282576,NB1
13490794,282576,NB1
13490795,282576,NB1
13490796,282576,NB1
13490797,282576,NB1
13490798,282576,NB1
13490799,282576,NB1
13490867,282576,NB1
13490868,282576,NB1
13490869,282576,NB1
13490870,282576,NB1
13490871,282576,NB1
13490872,282576,NB1
13490873,282576,NB1
13490874,282576,NB1
13490875,282576,NB1
13490876,282576,NB1
13490877,282576,NB1
13490878,282576,NB1
13490879,282576,NB1
13490880,282576,NB1
13490881,282576,NB1
13490882,282576,NB1
13490883,282576,NB1
13490884,282576,NB1
13490885,282576,NB1
13490886,282576,NB1
13490887,282576,NB1
13490888,282576,NB1
13490889,282576,NB1
13490890,282576,NB1
13490891,282576,NB1
13490892,282576,NB1
13490893,282576,NB1
13490894,282576,NB1
13490895,282576,NB1
13490896,282576,NB1
13490897,282576,NB1
13490898,282576,NB1
13490899,282576,NB1
13490900,282576,NB1
13490901,282576,NB1
13490902,282576,NB1
13490903,282576,NB1
13490904,282576,NB1
13490905,282576,NB1
13490906,282576,NB1
13490907,282576,NB1
13490908,282576,NB1
13490909,282576,NB1
13490953,282576,NB1
13490954,282576,NB1
13490955,282576,NB1
13490956,282576,NB1
13490957,282576,NB1
13490958,282576,NB1
13490959,282576,NB1
13490960,282576,NB1
13490961,282576,NB1
13490962,282576,NB1
13490963,282576,NB1
13490964,282576,NB1
13490965,282576,NB1
13490966,282576,NB1
13490967,282576,NB1
13490968,282576,NB1
13490969,282576,NB1
13490970,282576,NB1
13490971,282576,NB1
13490972,282576,NB1
13490973,282576,NB1
13490974,282576,NB1
13490975,282576,NB1
13490976,282576,NB1
13490977,282576,NB1
13490978,282576,NB1
13490979,282576,NB1
13490980,282576,NB1
13490981,282576,NB1
13490982,282576,NB1
13490983,282576,NB1
13490984,282576,NB1
13490985,282576,NB1
13490986,282576,NB1
13490987,282576,NB1
13490988,282576,NB1
13490989,282576,NB1
13490990,282576,NB1
13490991,282576,NB1
13490992,282576,NB1
13490993,282576,NB1
13490994,282576,NB1
13490800,282577,SB1
13490801,282577,SB1
13490802,282577,SB1
13490803,282577,SB1
13490804,282577,SB1
13490805,282577,SB1
13490806,282577,SB1
13490807,282577,SB1
13490808,282577,SB1
13490809,282577,SB1
13490810,282577,SB1
13490811,282577,SB1
13490812,282577,SB1
13490813,282577,SB1
13490814,282577,SB1
13490815,282577,SB1
13490816,282577,SB1
13490817,282577,SB1
13490818,282577,SB1
13490819,282577,SB1
13490820,282577,SB1
13490821,282577,SB1
13490822,282577,SB1
13490823,282577,SB1
13490824,282577,SB1
13490825,282577,SB1
13490826,282577,SB1
13490827,282577,SB1
13490828,282577,SB1
13490829,282577,SB1
13490830,282577,SB1
13490831,282577,SB1
13490832,282577,SB1
13490833,282577,SB1
13490834,282577,SB1
13490836,282577,SB1
13490837,282577,SB1
13490838,282577,SB1
13490839,282577,SB1
13490840,282577,SB1
13490841,282577,SB1
13490842,282577,SB1
13490843,282577,SB1
13490844,282577,SB1
13490845,282577,SB1
13490846,282577,SB1
13490847,282577,SB1
13490848,282577,SB1
13490849,282577,SB1
13490850,282577,SB1
13490851,282577,SB1
13490852,282577,SB1
13490853,282577,SB1
13490854,282577,SB1
13490855,282577,SB1
13490856,282577,SB1
13490857,282577,SB1
13490858,282577,SB1
13490859,282577,SB1
13490860,282577,SB1
13490861,282577,SB1
13490862,282577,SB1
13490863,282577,SB1
13490864,282577,SB1
13490865,282577,SB1
13490866,282577,SB1
13490910,282577,SB1
13490911,282577,SB1
13490912,282577,SB1
13490913,282577,SB1
13490914,282577,SB1
13490915,282577,SB1
13490916,282577,SB1
13490917,282577,SB1
13490918,282577,SB1
13490919,282577,SB1
13490920,282577,SB1
13490921,282577,SB1
13490922,282577,SB1
13490923,282577,SB1
13490924,282577,SB1
13490925,282577,SB1
13490926,282577,SB1
13490927,282577,SB1
13490928,282577,SB1
13490929,282577,SB1
13490930,282577,SB1
13490931,282577,SB1
13490932,282577,SB1
13490933,282577,SB1
13490934,282577,SB1
13490935,282577,SB1
13490936,282577,SB1
13490937,282577,SB1
13490938,282577,SB1
13490939,282577,SB1
13490940,282577,SB1
13490941,282577,SB1
13490942,282577,SB1
13490943,282577,SB1
13490944,282577,SB1
13490945,282577,SB1
13490946,282577,SB1
13490947,282577,SB1
13490948,282577,SB1
13490949,282577,SB1
13490950,282577,SB1
13490951,282577,SB1
13490952,282577,SB1
13490995,282577,SB1
13490996,282577,SB1
13490997,282577,SB1
13490998,282577,SB1
13490999,282577,SB1
13491000,282577,SB1
13491001,282577,SB1
13491002,282577,SB1
13491003,282577,SB1
13491004,282577,SB1
13491005,282577,SB1
13491006,282577,SB1
13491007,282577,SB1
13491008,282577,SB1
13491009,282577,SB1
13491010,282577,SB1
13491011,282577,SB1
13491012,282577,SB1
13491013,282577,SB1
13491014,282577,SB1
13491015,282577,SB1
13491016,282577,SB1
13491017,282577,SB1
13491018,282577,SB1
13491019,282577,SB1
13491020,282577,SB1
13491021,282577,SB1
13491022,282577,SB1
13491023,282577,SB1
13491024,282577,SB1
13491025,282577,SB1
13491026,282577,SB1
13491027,282577,SB1
13491028,282577,SB1
13491029,282577,SB1
13491030,282577,SB1
13491031,282577,SB1
13491032,282577,SB1
13491033,282577,SB1
13491034,282577,SB1
13491035,282577,SB1
13490835,282578,SB2
13491036,282579,NB1
13491037,282579,NB1
13491038,282579,NB1
13491039,282579,NB1
13491040,282579,NB1
13491041,282579,NB1
13491042,282579,NB1
13491043,282579,NB1
13491044,282579,NB1
13491045,282579,NB1
13491046,282579,NB1
13491047,282579,NB1
13491051,282579,NB1
13491052,282579,NB1
13491053,282579,NB1
13491054,282579,NB1
13491055,282579,NB1
13491056,282579,NB1
13491057,282579,NB1
13491058,282579,NB1
13491059,282579,NB1
13491060,282579,NB1
13491061,282579,NB1
13491062,282579,NB1
13491063,282579,NB1
13491094,282579,NB1
13491095,282579,NB1
13491096,282579,NB1
13491097,282579,NB1
13491098,282579,NB1
13491099,282579,NB1
13491100,282579,NB1
13491101,282579,NB1
13491102,282579,NB1
13491103,282579,NB1
13491104,282579,NB1
13491105,282579,NB1
13491106,282579,NB1
13491107,282579,NB1
13491108,282579,NB1
13491109,282579,NB1
13491110,282579,NB1
13491111,282579,NB1
13491112,282579,NB1
13491113,282579,NB1
13491114,282579,NB1
13491115,282579,NB1
13491116,282579,NB1
13491117,282579,NB1
13491118,282579,NB1
13491119,282579,NB1
13491120,282579,NB1
13491151,282579,NB1
13491152,282579,NB1
13491153,282579,NB1
13491154,282579,NB1
13491155,282579,NB1
13491156,282579,NB1
13491157,282579,NB1
13491158,282579,NB1
13491159,282579,NB1
13491160,282579,NB1
13491161,282579,NB1
13491162,282579,NB1
13491163,282579,NB1
13491164,282579,NB1
13491165,282579,NB1
13491166,282579,NB1
13491167,282579,NB1
13491168,282579,NB1
13491169,282579,NB1
13491170,282579,NB1
13491171,282579,NB1
13491172,282579,NB1
13491173,282579,NB1
13491174,282579,NB1
13491175,282579,NB1
13491048,282580,NB2
13491049,282580,NB2
13491050,282580,NB2
13491092,282580,NB2
13491093,282580,NB2
13491149,282580,NB2
13491150,282580,NB2
13491064,282581,SB1
13491065,282581,SB1
13491066,282581,SB1
13491067,282581,SB1
13491068,282581,SB1
13491069,282581,SB1
13491070,282581,SB1
13491071,282581,SB1
13491072,282581,SB1
13491073,282581,SB1
13491074,282581,SB1
13491075,282581,SB1
13491076,282581,SB1
13491077,282581,SB1
13491078,282581,SB1
13491079,282581,SB1
13491080,282581,SB1
13491081,282581,SB1
13491082,282581,SB1
13491083,282581,SB1
13491084,282581,SB1
13491085,282581,SB1
13491086,282581,SB1
13491087,282581,SB1
13491088,282581,SB1
13491089,282581,SB1
13491121,282581,SB1
13491123,282581,SB1
13491124,282581,SB1
13491125,282581,SB1
13491126,282581,SB1
13491127,282581,SB1
13491128,282581,SB1
13491129,282581,SB1
13491130,282581,SB1
13491131,282581,SB1
13491132,282581,SB1
13491133,282581,SB1
13491134,282581,SB1
13491135,282581,SB1
13491136,282581,SB1
13491137,282581,SB1
13491138,282581,SB1
13491139,282581,SB1
13491140,282581,SB1
13491141,282581,SB1
13491142,282581,SB1
13491143,282581,SB1
13491144,282581,SB1
13491145,282581,SB1
13491146,282581,SB1
13491147,282581,SB1
13491148,282581,SB1
13491177,282581,SB1
13491178,282581,SB1
13491179,282581,SB1
13491180,282581,SB1
13491181,282581,SB1
13491182,282581,SB1
13491183,282581,SB1
13491184,282581,SB1
13491185,282581,SB1
13491186,282581,SB1
13491187,282581,SB1
13491188,282581,SB1
13491189,282581,SB1
13491190,282581,SB1
13491191,282581,SB1
13491192,282581,SB1
13491193,282581,SB1
13491194,282581,SB1
13491195,282581,SB1
13491196,282581,SB1
13491197,282581,SB1
13491198,282581,SB1
13491199,282581,SB1
13491200,282581,SB1
13491201,282581,SB1
13491090,282582,SB2
13491091,282582,SB2
13491122,282582,SB2
13491176,282582,SB2
13491208,282583,NB1
13491209,282583,NB1
13491210,282583,NB1
13491211,282583,NB1
13491212,282583,NB1
13491213,282583,NB1
13491214,282583,NB1
13491215,282583,NB1
13491216,282583,NB1
13491217,282583,NB1
13491218,282583,NB1
13491219,282583,NB1
13491223,282583,NB1
13491224,282583,NB1
13491225,282583,NB1
13491229,282583,NB1
13491262,282583,NB1
13491263,282583,NB1
13491264,282583,NB1
13491265,282583,NB1
13491266,282583,NB1
13491267,282583,NB1
13491268,282583,NB1
13491269,282583,NB1
13491270,282583,NB1
13491279,282583,NB1
13491280,282583,NB1
13491281,282583,NB1
13491282,282583,NB1
13491283,282583,NB1
13491284,282583,NB1
13491285,282583,NB1
13491286,282583,NB1
13491312,282583,NB1
13491313,282583,NB1
13491314,282583,NB1
13491315,282583,NB1
13491316,282583,NB1
13491317,282583,NB1
13491318,282583,NB1
13491319,282583,NB1
13491320,282583,NB1
13491329,282583,NB1
13491330,282583,NB1
13491331,282583,NB1
13491332,282583,NB1
13491333,282583,NB1
13491334,282583,NB1
13491335,282583,NB1
13491336,282583,NB1
13491202,282584,NB2
13491203,282584,NB2
13491204,282584,NB2
13491205,282584,NB2
13491206,282584,NB2
13491207,282584,NB2
13491220,282584,NB2
13491221,282584,NB2
13491222,282584,NB2
13491226,282584,NB2
13491227,282584,NB2
13491228,282584,NB2
13491230,282584,NB2
13491271,282584,NB2
13491272,282584,NB2
13491273,282584,NB2
13491274,282584,NB2
13491275,282584,NB2
13491276,282584,NB2
13491277,282584,NB2
13491278,282584,NB2
13491321,282584,NB2
13491322,282584,NB2
13491323,282584,NB2
13491324,282584,NB2
13491325,282584,NB2
13491326,282584,NB2
13491327,282584,NB2
13491328,282584,NB2
13491241,282585,SB1
13491242,282585,SB1
13491243,282585,SB1
13491244,282585,SB1
13491247,282585,SB1
13491248,282585,SB1
13491249,282585,SB1
13491250,282585,SB1
13491251,282585,SB1
13491252,282585,SB1
13491253,282585,SB1
13491254,282585,SB1
13491255,282585,SB1
13491256,282585,SB1
13491257,282585,SB1
13491258,282585,SB1
13491261,282585,SB1
13491295,282585,SB1
13491296,282585,SB1
13491297,282585,SB1
13491298,282585,SB1
13491299,282585,SB1
13491300,282585,SB1
13491301,282585,SB1
13491302,282585,SB1
13491303,282585,SB1
13491345,282585,SB1
13491346,282585,SB1
13491347,282585,SB1
13491348,282585,SB1
13491349,282585,SB1
13491350,282585,SB1
13491351,282585,SB1
13491352,282585,SB1
13491353,282585,SB1
13491231,282586,SB2
13491232,282586,SB2
13491233,282586,SB2
13491234,282586,SB2
13491235,282586,SB2
13491236,282586,SB2
13491237,282586,SB2
13491238,282586,SB2
13491239,282586,SB2
13491240,282586,SB2
13491245,282586,SB2
13491246,282586,SB2
13491259,282586,SB2
13491260,282586,SB2
13491287,282586,SB2
13491288,282586,SB2
13491289,282586,SB2
13491290,282586,SB2
13491291,282586,SB2
13491292,282586,SB2
13491293,282586,SB2
13491294,282586,SB2
13491304,282586,SB2
13491305,282586,SB2
13491306,282586,SB2
13491307,282586,SB2
13491308,282586,SB2
13491309,282586,SB2
13491310,282586,SB2
13491311,282586,SB2
13491337,282586,SB2
13491338,282586,SB2
13491339,282586,SB2
13491340,282586,SB2
13491341,282586,SB2
13491342,282586,SB2
13491343,282586,SB2
13491344,282586,SB2
13491354,282586,SB2
13491355,282586,SB2
13491356,282586,SB2
13491357,282586,SB2
13491358,282586,SB2
13491359,282586,SB2
13491360,282586,SB2
13491361,282586,SB2
13491388,282587,EB1X
13491389,282587,EB1X
13491390,282587,EB1X
13491391,282587,EB1X
13491392,282587,EB1X
13491393,282587,EB1X
13491394,282587,EB1X
13491395,282587,EB1X
13491416,282587,EB1X
13491417,282587,EB1X
13491418,282587,EB1X
13491420,282587,EB1X
13491362,282588,EB1
13491363,282588,EB1
13491364,282588,EB1
13491365,282588,EB1
13491366,282588,EB1
13491367,282588,EB1
13491368,282588,EB1
13491369,282588,EB1
13491370,282588,EB1
13491371,282588,EB1
13491372,282588,EB1
13491373,282588,EB1
13491374,282588,EB1
13491375,282588,EB1
13491376,282588,EB1
13491377,282588,EB1
13491378,282588,EB1
13491379,282588,EB1
13491380,282588,EB1
13491381,282588,EB1
13491382,282588,EB1
13491383,282588,EB1
13491384,282588,EB1
13491385,282588,EB1
13491386,282588,EB1
13491387,282588,EB1
13491396,282588,EB1
13491397,282588,EB1
13491398,282588,EB1
13491399,282588,EB1
13491400,282588,EB1
13491401,282588,EB1
13491402,282588,EB1
13491403,282588,EB1
13491404,282588,EB1
13491405,282588,EB1
13491406,282588,EB1
13491407,282588,EB1
13491408,282588,EB1
13491409,282588,EB1
13491410,282588,EB1
13491411,282588,EB1
13491412,282588,EB1
13491413,282588,EB1
13491414,282588,EB1
13491415,282588,EB1
13491478,282588,EB1
13491479,282588,EB1
13491480,282588,EB1
13491481,282588,EB1
13491482,282588,EB1
13491483,282588,EB1
13491484,282588,EB1
13491485,282588,EB1
13491486,282588,EB1
13491487,282588,EB1
13491488,282588,EB1
13491489,282588,EB1
13491490,282588,EB1
13491491,282588,EB1
13491492,282588,EB1
13491493,282588,EB1
13491494,282588,EB1
13491495,282588,EB1
13491496,282588,EB1
13491497,282588,EB1
13491498,282588,EB1
13491499,282588,EB1
13491500,282588,EB1
13491501,282588,EB1
13491502,282588,EB1
13491503,282588,EB1
13491504,282588,EB1
13491505,282588,EB1
13491506,282588,EB1
13491507,282588,EB1
13491508,282588,EB1
13491509,282588,EB1
13491510,282588,EB1
13491511,282588,EB1
13491512,282588,EB1
13491513,282588,EB1
13491514,282588,EB1
13491515,282588,EB1
13491516,282588,EB1
13491517,282588,EB1
13491518,282588,EB1
13491519,282588,EB1
13491561,282588,EB1
13491562,282588,EB1
13491563,282588,EB1
13491564,282588,EB1
13491565,282588,EB1
13491566,282588,EB1
13491567,282588,EB1
13491568,282588,EB1
13491569,282588,EB1
13491570,282588,EB1
13491571,282588,EB1
13491572,282588,EB1
13491573,282588,EB1
13491574,282588,EB1
13491575,282588,EB1
13491576,282588,EB1
13491577,282588,EB1
13491578,282588,EB1
13491579,282588,EB1
13491580,282588,EB1
13491581,282588,EB1
13491582,282588,EB1
13491583,282588,EB1
13491584,282588,EB1
13491585,282588,EB1
13491586,282588,EB1
13491587,282588,EB1
13491588,282588,EB1
13491589,282588,EB1
13491590,282588,EB1
13491591,282588,EB1
13491592,282588,EB1
13491593,282588,EB1
13491594,282588,EB1
13491595,282588,EB1
13491596,282588,EB1
13491597,282588,EB1
13491598,282588,EB1
13491599,282588,EB1
13491600,282588,EB1
13491421,282589,WB1
13491422,282589,WB1
13491423,282589,WB1
13491424,282589,WB1
13491425,282589,WB1
13491426,282589,WB1
13491427,282589,WB1
13491428,282589,WB1
13491429,282589,WB1
13491430,282589,WB1
13491431,282589,WB1
13491432,282589,WB1
13491433,282589,WB1
13491434,282589,WB1
13491435,282589,WB1
13491436,282589,WB1
13491437,282589,WB1
13491438,282589,WB1
13491439,282589,WB1
13491440,282589,WB1
13491441,282589,WB1
13491442,282589,WB1
13491443,282589,WB1
13491444,282589,WB1
13491445,282589,WB1
13491446,282589,WB1
13491447,282589,WB1
13491448,282589,WB1
13491449,282589,WB1
13491451,282589,WB1
13491452,282589,WB1
13491453,282589,WB1
13491454,282589,WB1
13491455,282589,WB1
13491456,282589,WB1
13491457,282589,WB1
13491458,282589,WB1
13491459,282589,WB1
13491460,282589,WB1
13491461,282589,WB1
13491462,282589,WB1
13491463,282589,WB1
13491464,282589,WB1
13491465,282589,WB1
13491466,282589,WB1
13491467,282589,WB1
13491468,282589,WB1
13491469,282589,WB1
13491470,282589,WB1
13491471,282589,WB1
13491472,282589,WB1
13491473,282589,WB1
13491474,282589,WB1
13491475,282589,WB1
13491476,282589,WB1
13491477,282589,WB1
13491520,282589,WB1
13491521,282589,WB1
13491522,282589,WB1
13491523,282589,WB1
13491524,282589,WB1
13491525,282589,WB1
13491526,282589,WB1
13491527,282589,WB1
13491528,282589,WB1
13491529,282589,WB1
13491530,282589,WB1
13491531,282589,WB1
13491532,282589,WB1
13491533,282589,WB1
13491534,282589,WB1
13491535,282589,WB1
13491536,282589,WB1
13491537,282589,WB1
13491538,282589,WB1
13491539,282589,WB1
13491540,282589,WB1
13491541,282589,WB1
13491542,282589,WB1
13491543,282589,WB1
13491544,282589,WB1
13491545,282589,WB1
13491546,282589,WB1
13491547,282589,WB1
13491548,282589,WB1
13491549,282589,WB1
13491550,282589,WB1
13491551,282589,WB1
13491552,282589,WB1
13491553,282589,WB1
13491554,282589,WB1
13491555,282589,WB1
13491556,282589,WB1
13491557,282589,WB1
13491558,282589,WB1
13491559,282589,WB1
13491560,282589,WB1
13491601,282589,WB1
13491602,282589,WB1
13491603,282589,WB1
13491604,282589,WB1
13491605,282589,WB1
13491606,282589,WB1
13491607,282589,WB1
13491608,282589,WB1
13491609,282589,WB1
13491610,282589,WB1
13491611,282589,WB1
13491612,282589,WB1
13491613,282589,WB1
13491614,282589,WB1
13491615,282589,WB1
13491616,282589,WB1
13491617,282589,WB1
13491618,282589,WB1
13491619,282589,WB1
13491620,282589,WB1
13491621,282589,WB1
13491622,282589,WB1
13491623,282589,WB1
13491624,282589,WB1
13491625,282589,WB1
13491626,282589,WB1
13491627,282589,WB1
13491628,282589,WB1
13491629,282589,WB1
13491630,282589,WB1
13491631,282589,WB1
13491632,282589,WB1
13491633,282589,WB1
13491634,282589,WB1
13491635,282589,WB1
13491636,282589,WB1
13491637,282589,WB1
13491638,282589,WB1
13491639,282589,WB1
13491640,282589,WB1
13491641,282590,NB1
13491642,282590,NB1
13491643,282590,NB1
13491644,282590,NB1
13491645,282590,NB1
13491646,282590,NB1
13491647,282590,NB1
13491648,282590,NB1
13491649,282590,NB1
13491650,282590,NB1
13491651,282590,NB1
13491652,282590,NB1
13491653,282590,NB1
13491654,282590,NB1
13491655,282590,NB1
13491656,282590,NB1
